SessionID,UserID,Timestamp,PageType,DeviceType,ReferralSource,TimeOnPage_seconds,ItemsInCart,Purchased
S7246,U903,2024-04-04 13:42:44,Product,Desktop,Direct,63,0,0
S7247,U930,2024-01-02 04:00:43,Home,Desktop,Ads,31,0,0
S7248,U592,2024-12-15 14:30:02,Product,Mobile,Direct,102,1,0
S7249,U283,2024-05-07 11:08:04,Product,Desktop,Ads,45,1,0
S7250,U661,2024-01-26 02:58:18,Home,Mobile,Direct,26,0,0
S7251,U641,2024-06-22 19:30:22,Home,Mobile,Ads,25,0,0
S7252,U903,2024-07-02 13:14:20,Product,Mobile,Direct,127,1,0
S7253,U216,2024-01-07 09:00:34,Product,Mobile,Direct,90,0,0
S7254,U852,2024-12-29 15:07:47,Product,Mobile,Direct,160,1,0
S7255,U114,2024-07-22 02:41:05,Product,Mobile,Ads,161,0,0
S7256,U188,2024-05-13 07:34:04,Product,Desktop,Social,150,2,0
S7257,U336,2024-09-08 14:54:02,Home,Desktop,Direct,5,0,0
S7258,U146,2024-01-17 08:19:39,Home,Desktop,Direct,30,0,0
S7259,U134,2024-09-05 19:57:24,Home,Mobile,Ads,28,0,0
S7260,U515,2024-12-05 11:34:43,Product,Desktop,Direct,69,2,0
S7261,U417,2024-08-23 17:28:58,Product,Desktop,Direct,59,1,0
S7262,U856,2024-09-27 07:18:02,Product,Desktop,Ads,20,1,0
S7263,U794,2024-03-28 11:36:55,Product,Mobile,Ads,71,2,0
S7264,U399,2024-07-08 05:23:32,Home,Mobile,Direct,15,0,0
S7265,U861,2024-02-07 18:42:11,Home,Mobile,Direct,31,0,0
S7266,U166,2024-10-30 20:00:34,Product,Mobile,Ads,105,0,0
S7267,U366,2024-04-15 16:35:36,Product,Desktop,Ads,105,4,0
S7268,U511,2024-09-29 18:21:32,Home,Desktop,Ads,13,0,0
S7269,U366,2024-05-18 15:09:49,Home,Tablet,Ads,21,0,0
S7270,U379,2024-09-29 10:13:41,Cart,Mobile,Ads,157,2,0
S7271,U607,2024-09-02 10:21:11,Home,Mobile,Direct,44,0,0
S7272,U212,2024-10-13 21:33:34,Home,Mobile,Ads,17,0,0
S7273,U315,2024-01-29 13:13:13,Home,Mobile,Ads,54,0,0
S7274,U507,2024-06-06 18:51:14,Cart,Mobile,Social,35,1,0
S7275,U978,2024-08-31 09:19:48,Home,Mobile,Direct,25,0,0
S7276,U662,2024-02-07 06:08:01,Home,Mobile,Direct,55,0,0
S7277,U518,2024-05-29 12:58:31,Cart,Mobile,Direct,43,4,1
S7278,U324,2024-06-12 18:33:49,Home,Mobile,Ads,49,0,0
S7279,U504,2024-03-07 21:09:47,Product,Mobile,Ads,24,1,0
S7280,U610,2024-11-03 11:55:34,Product,Mobile,Direct,141,0,0
S7281,U472,2024-01-15 10:01:41,Home,Desktop,Ads,28,0,0
S7282,U222,2024-06-30 01:44:23,Cart,Mobile,Direct,55,4,0
S7283,U196,2024-12-28 06:40:03,Home,Desktop,Direct,10,0,0
S7284,U371,2024-11-20 00:01:34,Cart,Mobile,Direct,89,4,1
S7285,U968,2024-04-12 21:07:53,Home,Mobile,Direct,40,0,0
S7286,U390,2024-05-13 23:38:53,Product,Mobile,Ads,22,0,0
S7287,U856,2024-08-19 11:46:05,Home,Tablet,Direct,48,0,0
S7288,U955,2024-03-26 03:02:37,Cart,Mobile,Direct,258,4,0
S7289,U596,2024-11-17 18:05:50,Home,Mobile,Direct,10,0,0
S7290,U927,2024-03-15 16:40:16,Home,Mobile,Social,23,0,0
S7291,U419,2024-12-15 02:51:41,Home,Mobile,Direct,22,0,0
S7292,U388,2024-09-13 06:40:28,Product,Mobile,Direct,150,2,0
S7293,U103,2024-11-05 10:19:07,Home,Desktop,Direct,12,0,0
S7294,U389,2024-03-01 03:58:55,Home,Mobile,Direct,42,0,0
S7295,U246,2024-11-13 09:22:11,Cart,Desktop,Direct,233,4,0
S7296,U225,2024-12-01 04:34:10,Product,Mobile,Social,61,2,0
S7297,U379,2024-12-27 01:44:28,Home,Tablet,Direct,58,0,0
S7298,U987,2024-07-05 21:30:30,Home,Mobile,Social,18,0,0
S7299,U753,2024-01-24 23:38:04,Home,Mobile,Social,17,0,0
S7300,U813,2024-01-06 03:26:41,Home,Mobile,Direct,45,0,0
S7301,U310,2024-04-29 04:04:39,Home,Desktop,Ads,11,0,0
S7302,U600,2024-07-24 15:16:41,Cart,Mobile,Direct,194,4,0
S7303,U562,2024-04-06 02:28:39,Home,Desktop,Direct,54,0,0
S7304,U838,2024-06-15 19:38:44,Home,Mobile,Ads,8,0,0
S7305,U912,2024-07-16 13:24:19,Product,Mobile,Social,141,0,0
S7306,U650,2024-06-22 08:16:30,Product,Mobile,Direct,81,1,0
S7307,U688,2024-04-22 10:36:13,Home,Desktop,Ads,5,0,0
S7308,U527,2024-07-08 21:39:32,Home,Desktop,Direct,21,0,0
S7309,U518,2024-07-14 23:31:36,Home,Desktop,Social,20,0,0
S7310,U803,2024-05-08 06:56:13,Home,Desktop,Social,13,0,0
S7311,U314,2024-10-23 10:03:57,Home,Mobile,Direct,57,0,0
S7312,U995,2024-02-11 16:08:14,Home,Mobile,Direct,13,0,0
S7313,U142,2024-12-21 09:42:49,Home,Desktop,Direct,59,0,0
S7314,U204,2024-09-11 01:26:50,Home,Tablet,Social,13,0,0
S7315,U624,2024-01-07 02:33:35,Home,Mobile,Ads,16,0,0
S7316,U261,2024-04-06 21:47:45,Home,Mobile,Social,59,0,0
S7317,U612,2024-07-24 06:01:55,Product,Desktop,Ads,153,2,0
S7318,U298,2024-01-28 22:44:27,Home,Mobile,Social,57,0,0
S7319,U676,2024-07-06 23:25:55,Home,Mobile,Direct,24,0,0
S7320,U928,2024-02-03 15:02:42,Product,Mobile,Direct,91,0,0
S7321,U893,2024-06-14 13:28:08,Home,Mobile,Direct,54,0,0
S7322,U461,2024-01-24 03:33:19,Home,Mobile,Direct,53,0,0
S7323,U929,2024-02-25 17:59:50,Home,Tablet,Ads,47,0,0
S7324,U248,2024-12-28 09:07:24,Cart,Desktop,Ads,146,2,1
S7325,U989,2024-12-13 02:25:10,Home,Desktop,Social,23,0,0
S7326,U445,2024-01-17 17:50:01,Cart,Mobile,Direct,239,3,1
S7327,U430,2024-12-02 11:52:47,Home,Desktop,Ads,44,0,0
S7328,U504,2024-02-22 19:07:43,Product,Desktop,Direct,143,0,0
S7329,U757,2024-05-17 09:49:22,Home,Tablet,Ads,57,0,0
S7330,U483,2024-01-20 06:28:09,Cart,Mobile,Ads,238,4,1
S7331,U216,2024-04-22 23:29:02,Home,Tablet,Direct,41,0,0
S7332,U155,2024-07-23 01:35:22,Product,Mobile,Social,128,1,0
S7333,U692,2024-01-07 22:44:59,Home,Mobile,Social,32,0,0
S7334,U126,2024-12-20 17:36:21,Home,Desktop,Ads,54,0,0
S7335,U281,2024-06-03 11:48:07,Product,Mobile,Ads,46,1,0
S7336,U604,2024-04-20 20:16:25,Home,Mobile,Ads,12,0,0
S7337,U833,2024-07-26 11:40:27,Product,Desktop,Direct,156,1,0
S7338,U572,2024-03-29 16:57:18,Home,Desktop,Social,24,0,0
S7339,U710,2024-10-31 17:39:21,Product,Mobile,Ads,64,1,0
S7340,U889,2024-05-07 08:56:13,Home,Mobile,Ads,13,0,0
S7341,U663,2024-09-22 14:44:14,Cart,Mobile,Social,113,2,0
S7342,U340,2024-09-05 21:28:15,Home,Mobile,Ads,42,0,0
S7343,U714,2024-04-14 04:24:57,Home,Mobile,Direct,5,0,0
S7344,U854,2024-04-14 16:49:12,Product,Mobile,Direct,84,1,0
S7345,U347,2024-07-04 15:39:50,Product,Mobile,Ads,151,1,0
S7346,U763,2024-01-07 15:05:09,Home,Tablet,Ads,54,0,0
S7347,U604,2024-05-20 03:33:15,Home,Desktop,Direct,18,0,0
S7348,U132,2024-08-27 15:31:57,Home,Desktop,Direct,29,0,0
S7349,U197,2024-09-01 17:25:01,Product,Desktop,Ads,160,2,0
S7350,U102,2024-04-19 19:26:55,Home,Mobile,Social,8,0,0
S7351,U789,2024-06-12 08:25:24,Home,Mobile,Direct,54,0,0
S7352,U419,2024-06-06 13:26:56,Home,Desktop,Ads,47,0,0
S7353,U434,2024-03-13 01:50:55,Home,Tablet,Direct,40,0,0
S7354,U928,2024-05-28 19:50:25,Home,Mobile,Direct,18,0,0
S7355,U861,2024-04-17 07:33:34,Home,Mobile,Social,22,0,0
S7356,U336,2024-02-15 10:15:08,Home,Mobile,Social,12,0,0
S7357,U294,2024-02-10 22:26:04,Home,Mobile,Ads,36,0,0
S7358,U716,2024-11-04 08:09:08,Home,Mobile,Social,31,0,0
S7359,U147,2024-05-09 21:17:29,Product,Desktop,Ads,90,0,0
S7360,U129,2024-08-03 04:23:47,Home,Desktop,Direct,16,0,0
S7361,U522,2024-10-26 13:31:59,Home,Desktop,Ads,29,0,0
S7362,U921,2024-06-11 00:32:46,Cart,Mobile,Direct,119,3,1
S7363,U344,2024-05-20 09:31:41,Home,Mobile,Ads,8,0,0
S7364,U253,2024-09-30 14:39:48,Home,Tablet,Ads,46,0,0
S7365,U590,2024-02-07 23:41:58,Home,Mobile,Ads,40,0,0
S7366,U272,2024-04-24 12:13:37,Home,Tablet,Direct,19,0,0
S7367,U550,2024-06-21 08:27:58,Home,Desktop,Ads,36,0,0
S7368,U582,2024-02-03 04:27:09,Home,Mobile,Direct,33,0,0
S7369,U984,2024-09-21 23:12:47,Product,Desktop,Social,166,2,0
S7370,U267,2024-06-01 22:09:25,Cart,Mobile,Social,145,1,1
S7371,U709,2024-11-09 11:46:32,Product,Mobile,Ads,149,2,0
S7372,U201,2024-07-04 09:13:57,Cart,Tablet,Direct,108,4,1
S7373,U266,2024-10-07 21:49:12,Home,Mobile,Ads,43,0,0
S7374,U419,2024-05-21 11:09:27,Product,Tablet,Direct,32,3,0
S7375,U788,2024-12-29 05:00:08,Home,Mobile,Ads,5,0,0
S7376,U194,2024-08-10 16:08:35,Product,Mobile,Direct,83,1,0
S7377,U417,2024-12-17 08:22:52,Cart,Mobile,Direct,80,4,0
S7378,U296,2024-04-08 17:00:06,Home,Mobile,Social,19,0,0
S7379,U604,2024-06-05 15:11:12,Product,Mobile,Direct,82,1,0
S7380,U311,2024-09-09 12:46:52,Product,Mobile,Ads,84,0,0
S7381,U318,2024-07-25 17:00:08,Home,Mobile,Social,57,0,0
S7382,U565,2024-03-04 01:03:07,Home,Mobile,Direct,21,0,0
S7383,U466,2024-11-21 16:09:00,Home,Mobile,Direct,45,0,0
S7384,U781,2024-10-27 19:44:15,Product,Tablet,Social,90,0,0
S7385,U976,2024-02-20 10:34:16,Product,Desktop,Ads,65,2,0
S7386,U666,2024-11-14 10:04:00,Cart,Mobile,Direct,108,3,0
S7387,U310,2024-04-15 08:05:23,Product,Mobile,Social,146,1,0
S7388,U956,2024-02-17 10:05:51,Home,Tablet,Direct,49,0,0
S7389,U774,2024-06-02 16:42:35,Cart,Tablet,Ads,291,3,1
S7390,U334,2024-11-23 08:56:44,Home,Mobile,Social,56,0,0
S7391,U229,2024-10-15 07:08:42,Home,Mobile,Social,30,0,0
S7392,U509,2024-01-22 06:54:17,Home,Desktop,Social,43,0,0
S7393,U200,2024-08-31 20:34:41,Product,Desktop,Direct,161,0,0
S7394,U500,2024-05-03 17:35:13,Home,Desktop,Direct,41,0,0
S7395,U363,2024-05-06 02:54:21,Home,Tablet,Direct,12,0,0
S7396,U870,2024-12-02 09:31:18,Home,Desktop,Direct,43,0,0
S7397,U897,2024-05-05 15:58:11,Product,Mobile,Direct,111,1,0
S7398,U587,2024-12-26 13:46:41,Product,Tablet,Ads,76,0,0
S7399,U756,2024-06-14 04:00:28,Product,Desktop,Ads,51,0,0
S7400,U608,2024-07-30 00:07:38,Home,Desktop,Ads,26,0,0
S7401,U538,2024-08-11 22:19:33,Product,Desktop,Direct,44,1,0
S7402,U154,2024-02-13 07:01:49,Home,Desktop,Direct,32,0,0
S7403,U380,2024-02-11 08:26:40,Product,Mobile,Social,177,1,0
S7404,U754,2024-04-20 02:13:49,Home,Desktop,Direct,21,0,0
S7405,U818,2024-03-27 13:32:45,Home,Desktop,Ads,44,0,0
S7406,U354,2024-06-16 18:42:35,Product,Mobile,Direct,88,1,0
S7407,U614,2024-10-26 17:22:19,Home,Desktop,Direct,52,0,0
S7408,U178,2024-09-15 13:20:31,Product,Desktop,Ads,99,0,0
S7409,U149,2024-04-08 16:30:20,Cart,Mobile,Direct,60,1,0
S7410,U630,2024-05-07 04:16:41,Product,Mobile,Ads,106,1,0
S7411,U759,2024-01-07 22:22:10,Product,Mobile,Ads,159,0,0
S7412,U841,2024-11-01 23:13:21,Product,Mobile,Ads,37,0,0
S7413,U684,2024-02-29 11:33:54,Home,Mobile,Direct,31,0,0
S7414,U499,2024-06-03 15:41:00,Home,Mobile,Direct,32,0,0
S7415,U394,2024-01-30 21:21:48,Home,Desktop,Direct,22,0,0
S7416,U982,2024-04-14 15:04:08,Home,Desktop,Ads,20,0,0
S7417,U281,2024-10-14 06:15:25,Home,Desktop,Social,56,0,0
S7418,U622,2024-07-25 21:30:18,Cart,Mobile,Ads,106,4,0
S7419,U191,2024-10-22 23:38:38,Home,Tablet,Social,33,0,0
S7420,U696,2024-05-09 00:40:28,Product,Desktop,Direct,28,2,0
S7421,U314,2024-04-03 18:10:03,Cart,Mobile,Direct,105,3,1
S7422,U102,2024-11-16 05:29:36,Product,Desktop,Ads,76,2,0
S7423,U874,2024-12-12 09:17:42,Home,Mobile,Ads,58,0,0
S7424,U367,2024-02-05 16:50:23,Home,Desktop,Direct,56,0,0
S7425,U293,2024-02-25 21:56:05,Home,Desktop,Direct,20,0,0
S7426,U983,2024-04-08 18:59:45,Home,Desktop,Ads,24,0,0
S7427,U839,2024-02-28 15:59:32,Home,Mobile,Direct,36,0,0
S7428,U592,2024-04-11 07:48:05,Home,Desktop,Direct,27,0,0
S7429,U246,2024-05-12 23:12:28,Home,Desktop,Direct,21,0,0
S7430,U779,2024-11-24 21:49:16,Product,Mobile,Social,177,0,0
S7431,U984,2024-10-24 12:26:05,Home,Mobile,Social,38,0,0
S7432,U603,2024-07-10 23:51:53,Product,Tablet,Ads,127,0,0
S7433,U402,2024-09-17 17:57:24,Product,Mobile,Direct,34,0,0
S7434,U564,2024-02-27 20:25:39,Home,Desktop,Direct,54,0,0
S7435,U230,2024-08-14 09:54:37,Home,Mobile,Direct,52,0,0
S7436,U345,2024-09-11 14:39:39,Home,Mobile,Direct,36,0,0
S7437,U481,2024-10-24 01:47:13,Product,Mobile,Direct,116,1,0
S7438,U637,2024-11-19 05:27:47,Product,Mobile,Ads,35,1,0
S7439,U274,2024-03-22 23:52:00,Home,Desktop,Direct,32,0,0
S7440,U134,2024-08-04 14:17:20,Home,Mobile,Ads,38,0,0
S7441,U160,2024-12-31 11:57:44,Product,Desktop,Ads,147,4,0
S7442,U698,2024-11-18 17:10:03,Product,Mobile,Direct,49,2,0
S7443,U461,2024-08-06 04:53:11,Product,Tablet,Direct,64,1,0
S7444,U226,2024-03-28 10:56:00,Cart,Desktop,Ads,145,2,1
S7445,U243,2024-05-25 22:33:42,Product,Mobile,Ads,167,0,0
S7446,U557,2024-01-27 06:08:09,Home,Desktop,Direct,19,0,0
S7447,U962,2024-07-30 01:22:50,Home,Desktop,Ads,57,0,0
S7448,U653,2024-01-02 05:01:11,Home,Desktop,Social,8,0,0
S7449,U858,2024-11-08 05:21:00,Home,Mobile,Direct,58,0,0
S7450,U556,2024-01-24 18:25:33,Product,Mobile,Direct,113,2,0
S7451,U962,2024-05-22 05:39:15,Home,Mobile,Social,30,0,0
S7452,U115,2024-05-04 14:45:12,Cart,Mobile,Social,76,3,0
S7453,U233,2024-11-27 16:22:51,Home,Mobile,Ads,30,0,0
S7454,U897,2024-07-17 12:29:10,Home,Mobile,Direct,24,0,0
S7455,U629,2024-05-05 01:21:43,Home,Tablet,Ads,46,0,0
S7456,U387,2024-07-10 03:12:52,Home,Tablet,Ads,32,0,0
S7457,U627,2024-07-07 20:54:09,Product,Mobile,Direct,170,1,0
S7458,U536,2024-10-26 02:16:01,Home,Mobile,Social,41,0,0
S7459,U321,2024-10-15 17:58:09,Home,Desktop,Direct,45,0,0
S7460,U797,2024-12-12 07:15:45,Home,Desktop,Ads,56,0,0
S7461,U318,2024-10-24 07:26:55,Cart,Mobile,Social,163,3,1
S7462,U813,2024-02-06 05:36:30,Cart,Mobile,Direct,95,2,0
S7463,U126,2024-08-19 01:31:23,Home,Mobile,Direct,28,0,0
S7464,U361,2024-09-23 02:19:47,Home,Mobile,Ads,42,0,0
S7465,U108,2024-10-27 13:48:08,Cart,Desktop,Direct,146,4,1
S7466,U199,2024-11-10 20:44:28,Home,Mobile,Direct,49,0,0
S7467,U393,2024-12-23 02:45:02,Home,Mobile,Direct,54,0,0
S7468,U500,2024-03-11 21:08:01,Product,Mobile,Ads,80,0,0
S7469,U405,2024-06-16 14:47:41,Home,Tablet,Direct,50,0,0
S7470,U908,2024-12-23 16:10:44,Home,Desktop,Social,9,0,0
S7471,U689,2024-09-13 12:57:40,Product,Mobile,Social,78,0,0
S7472,U926,2024-12-21 10:13:30,Cart,Mobile,Direct,44,2,0
S7473,U262,2024-12-18 01:25:41,Product,Desktop,Ads,167,0,0
S7474,U661,2024-11-11 14:57:01,Product,Desktop,Social,50,1,0
S7475,U812,2024-09-29 12:28:44,Home,Tablet,Ads,27,0,0
S7476,U652,2024-11-29 20:58:35,Product,Tablet,Direct,43,0,0
S7477,U545,2024-05-06 20:31:25,Cart,Tablet,Ads,211,4,1
S7478,U898,2024-01-31 20:27:31,Product,Mobile,Direct,66,3,0
S7479,U134,2024-05-02 04:13:50,Home,Tablet,Ads,50,0,0
S7480,U478,2024-12-24 13:13:39,Product,Mobile,Direct,113,0,0
S7481,U109,2024-08-07 00:38:32,Product,Mobile,Ads,33,3,0
S7482,U918,2024-05-02 16:57:06,Product,Mobile,Direct,123,2,0
S7483,U173,2024-03-28 00:32:48,Product,Desktop,Direct,33,2,0
S7484,U457,2024-10-13 12:06:44,Product,Mobile,Ads,121,2,0
S7485,U684,2024-01-29 00:35:18,Product,Desktop,Direct,151,3,0
S7486,U467,2024-04-30 03:09:26,Home,Mobile,Direct,21,0,0
S7487,U400,2024-01-15 12:41:14,Home,Desktop,Direct,12,0,0
S7488,U357,2024-08-30 01:17:54,Home,Mobile,Direct,50,0,0
S7489,U929,2024-06-20 03:48:23,Home,Mobile,Direct,38,0,0
S7490,U980,2024-04-19 12:37:49,Home,Mobile,Direct,15,0,0
S7491,U185,2024-03-15 17:26:53,Home,Desktop,Ads,35,0,0
S7492,U191,2024-07-15 22:54:47,Home,Desktop,Direct,15,0,0
S7493,U461,2024-03-09 16:40:00,Product,Mobile,Ads,40,1,0
S7494,U476,2024-08-07 20:50:45,Home,Mobile,Direct,50,0,0
S7495,U122,2024-06-19 13:34:12,Product,Tablet,Direct,173,0,0
S7496,U362,2024-01-28 15:13:24,Product,Desktop,Direct,163,3,0
S7497,U977,2024-10-24 13:52:52,Cart,Desktop,Social,116,1,0
S7498,U740,2024-01-16 11:36:38,Product,Desktop,Ads,174,1,0
S7499,U817,2024-04-06 02:54:44,Home,Mobile,Direct,6,0,0
S7500,U470,2024-04-29 08:08:33,Cart,Mobile,Social,285,1,1
S7501,U488,2024-08-18 13:49:07,Home,Mobile,Social,37,0,0
S7502,U721,2024-12-16 12:30:10,Product,Mobile,Direct,88,1,0
S7503,U333,2024-03-12 22:22:43,Home,Desktop,Social,37,0,0
S7504,U984,2024-06-21 09:45:09,Product,Mobile,Ads,100,2,0
S7505,U885,2024-07-10 12:09:22,Cart,Desktop,Ads,96,4,1
S7506,U866,2024-10-05 11:17:39,Home,Mobile,Ads,50,0,0
S7507,U954,2024-04-26 06:01:32,Cart,Mobile,Direct,72,2,0
S7508,U688,2024-09-13 12:46:05,Home,Mobile,Ads,50,0,0
S7509,U361,2024-12-14 09:01:25,Home,Desktop,Ads,12,0,0
S7510,U759,2024-10-17 19:05:55,Home,Desktop,Social,39,0,0
S7511,U673,2024-01-08 02:25:19,Product,Mobile,Direct,70,0,0
S7512,U782,2024-09-05 00:10:49,Product,Mobile,Social,152,2,0
S7513,U310,2024-06-24 20:04:11,Home,Mobile,Direct,59,0,0
S7514,U459,2024-02-13 07:23:37,Home,Desktop,Direct,41,0,0
S7515,U229,2024-11-24 19:37:59,Home,Mobile,Direct,24,0,0
S7516,U542,2024-06-14 02:14:46,Product,Mobile,Direct,128,1,0
S7517,U702,2024-02-16 19:03:39,Product,Desktop,Direct,73,0,0
S7518,U229,2024-05-13 00:26:21,Home,Desktop,Direct,38,0,0
S7519,U545,2024-12-01 19:19:12,Home,Desktop,Social,23,0,0
S7520,U912,2024-05-17 21:10:58,Home,Desktop,Direct,21,0,0
S7521,U126,2024-09-01 00:39:11,Home,Desktop,Ads,9,0,0
S7522,U915,2024-12-12 01:08:31,Product,Desktop,Social,72,0,0
S7523,U596,2024-01-19 00:33:19,Product,Desktop,Ads,35,2,0
S7524,U592,2024-12-22 00:16:57,Product,Mobile,Direct,66,2,0
S7525,U966,2024-11-25 02:47:57,Home,Tablet,Direct,59,0,0
S7526,U867,2024-01-08 02:18:16,Product,Mobile,Social,105,3,0
S7527,U732,2024-04-19 14:03:17,Home,Desktop,Ads,55,0,0
S7528,U428,2024-06-26 23:34:52,Product,Mobile,Direct,46,0,0
S7529,U602,2024-04-10 07:52:17,Cart,Desktop,Direct,160,3,1
S7530,U850,2024-05-10 19:28:19,Product,Desktop,Direct,21,0,0
S7531,U315,2024-04-03 23:50:38,Product,Desktop,Social,43,1,0
S7532,U825,2024-12-17 08:14:57,Cart,Mobile,Direct,124,3,1
S7533,U899,2024-01-04 19:56:33,Product,Mobile,Social,153,0,0
S7534,U233,2024-07-24 01:03:28,Product,Desktop,Direct,134,1,0
S7535,U685,2024-05-06 23:43:06,Product,Desktop,Direct,59,0,0
S7536,U961,2024-12-30 10:24:20,Product,Desktop,Ads,51,0,0
S7537,U936,2024-06-05 13:00:20,Home,Mobile,Direct,48,0,0
S7538,U131,2024-11-02 00:18:41,Product,Desktop,Direct,93,2,0
S7539,U370,2024-07-29 02:05:18,Home,Tablet,Ads,21,0,0
S7540,U301,2024-09-25 17:34:13,Home,Mobile,Direct,53,0,0
S7541,U921,2024-02-09 20:23:56,Home,Mobile,Direct,53,0,0
S7542,U797,2024-07-23 02:02:34,Home,Mobile,Direct,40,0,0
S7543,U677,2024-01-26 02:23:29,Home,Mobile,Social,21,0,0
S7544,U695,2024-05-09 14:03:24,Home,Desktop,Direct,22,0,0
S7545,U451,2024-08-23 21:14:08,Home,Mobile,Direct,56,0,0
S7546,U457,2024-06-14 20:47:00,Product,Mobile,Direct,170,1,0
S7547,U245,2024-03-21 20:11:20,Home,Desktop,Direct,58,0,0
S7548,U301,2024-03-24 19:01:07,Product,Desktop,Social,42,1,0
S7549,U244,2024-03-21 23:21:48,Cart,Mobile,Social,192,1,1
S7550,U687,2024-11-30 04:03:06,Product,Desktop,Direct,52,0,0
S7551,U200,2024-08-02 10:53:00,Home,Desktop,Ads,50,0,0
S7552,U725,2024-08-26 03:11:01,Home,Desktop,Direct,21,0,0
S7553,U530,2024-12-15 22:58:14,Home,Mobile,Social,49,0,0
S7554,U259,2024-08-02 21:06:36,Home,Mobile,Direct,23,0,0
S7555,U465,2024-08-17 04:20:58,Home,Tablet,Ads,34,0,0
S7556,U929,2024-03-14 05:33:36,Product,Mobile,Social,97,1,0
S7557,U476,2024-08-22 01:55:16,Cart,Desktop,Ads,270,2,0
S7558,U257,2024-03-25 05:07:16,Home,Tablet,Social,22,0,0
S7559,U838,2024-07-06 01:30:02,Home,Desktop,Ads,10,0,0
S7560,U262,2024-07-24 19:02:12,Home,Mobile,Direct,36,0,0
S7561,U347,2024-04-29 00:42:15,Product,Desktop,Direct,21,1,0
S7562,U109,2024-11-13 00:24:49,Cart,Mobile,Ads,268,1,1
S7563,U564,2024-08-11 11:37:41,Home,Mobile,Direct,17,0,0
S7564,U961,2024-05-08 03:53:02,Home,Mobile,Direct,6,0,0
S7565,U384,2024-11-30 17:37:49,Product,Desktop,Ads,90,2,0
S7566,U351,2024-09-25 08:20:31,Home,Mobile,Ads,22,0,0
S7567,U880,2024-10-01 17:26:59,Home,Desktop,Ads,45,0,0
S7568,U683,2024-11-19 03:52:02,Home,Mobile,Social,59,0,0
S7569,U546,2024-06-20 19:52:15,Home,Mobile,Direct,40,0,0
S7570,U492,2024-12-23 00:42:58,Product,Mobile,Direct,23,0,0
S7571,U821,2024-12-04 15:30:13,Product,Mobile,Direct,178,2,0
S7572,U421,2024-03-11 22:20:15,Product,Mobile,Ads,155,1,0
S7573,U325,2024-01-29 20:36:23,Product,Mobile,Direct,112,1,0
S7574,U370,2024-01-31 02:17:13,Product,Mobile,Social,179,0,0
S7575,U237,2024-08-19 03:07:24,Product,Mobile,Ads,40,2,0
S7576,U567,2024-01-22 20:05:35,Cart,Mobile,Ads,82,2,1
S7577,U398,2024-08-28 21:50:14,Home,Desktop,Direct,42,0,0
S7578,U696,2024-03-22 08:48:20,Home,Tablet,Ads,52,0,0
S7579,U216,2024-10-06 08:08:16,Home,Mobile,Direct,56,0,0
S7580,U996,2024-02-05 14:02:24,Product,Mobile,Ads,163,1,0
S7581,U780,2024-09-26 03:44:14,Home,Mobile,Direct,58,0,0
S7582,U468,2024-06-10 02:42:32,Cart,Tablet,Direct,64,4,0
S7583,U822,2024-12-28 10:25:15,Product,Tablet,Social,159,3,0
S7584,U564,2024-03-23 17:59:55,Home,Mobile,Social,23,0,0
S7585,U185,2024-11-22 18:58:17,Product,Mobile,Ads,146,1,0
S7586,U679,2024-03-07 17:20:11,Home,Mobile,Ads,53,0,0
S7587,U985,2024-03-02 20:42:15,Cart,Mobile,Social,108,4,0
S7588,U179,2024-03-22 01:22:29,Home,Mobile,Social,5,0,0
S7589,U512,2024-01-21 14:01:04,Home,Desktop,Social,6,0,0
S7590,U355,2024-05-12 13:59:57,Home,Mobile,Direct,12,0,0
S7591,U185,2024-01-25 21:52:12,Product,Desktop,Direct,113,1,0
S7592,U410,2024-05-11 15:21:10,Home,Desktop,Ads,19,0,0
S7593,U824,2024-02-13 16:37:39,Home,Mobile,Social,55,0,0
S7594,U159,2024-11-18 13:05:09,Cart,Desktop,Direct,44,1,1
S7595,U915,2024-12-25 23:42:20,Cart,Mobile,Direct,104,2,1
S7596,U967,2024-05-07 02:58:47,Home,Mobile,Social,44,0,0
S7597,U253,2024-05-03 01:00:57,Home,Mobile,Direct,42,0,0
S7598,U417,2024-06-04 14:54:00,Product,Desktop,Direct,127,2,0
S7599,U778,2024-10-16 18:44:05,Product,Mobile,Direct,137,0,0
S7600,U445,2024-11-27 04:03:14,Home,Mobile,Ads,44,0,0
S7601,U895,2024-07-12 19:00:25,Home,Mobile,Ads,43,0,0
S7602,U491,2024-01-22 13:27:09,Home,Mobile,Social,8,0,0
S7603,U787,2024-11-01 03:01:17,Product,Mobile,Direct,66,0,0
S7604,U511,2024-07-10 00:52:57,Product,Mobile,Social,124,1,0
S7605,U368,2024-04-15 04:20:05,Product,Mobile,Direct,168,0,0
S7606,U864,2024-02-23 08:39:01,Product,Tablet,Ads,27,0,0
S7607,U605,2024-11-03 04:24:37,Product,Mobile,Direct,104,0,0
S7608,U968,2024-01-17 22:38:03,Home,Desktop,Direct,47,0,0
S7609,U773,2024-06-10 04:33:18,Cart,Mobile,Direct,210,4,0
S7610,U144,2024-04-23 21:53:11,Home,Mobile,Ads,57,0,0
S7611,U219,2024-04-24 11:51:23,Home,Tablet,Direct,25,0,0
S7612,U775,2024-07-28 07:35:42,Home,Desktop,Direct,31,0,0
